thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670400345081E9	1670400345081	1.670400345416E9	1670400345416	0.335	335	30	89.55223880597015	3600	10746.268656716416	120	120.0	120	0	0.0	1.670400345081E9	1670400345081	1.670400345424E9	1670400345424	0.343	343	30	87.46355685131195	3600	10495.626822157434	120	120.0	120	0	0.0
