thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670400435739E9	1670400435739	1.670400435957E9	1670400435957	0.218	218	30	137.61467889908258	1200	5504.587155963302	40	40.0	40	0	0.0	1.670400435739E9	1670400435739	1.670400435964E9	1670400435964	0.225	225	30	133.33333333333334	1200	5333.333333333333	40	40.0	40	0	0.0
