thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670400411948E9	1670400411948	1.670400412236E9	1670400412236	0.288	288	30	104.16666666666667	870	3020.8333333333335	29	29.0	29	0	0.0	1.670400411948E9	1670400411948	1.670400412245E9	1670400412245	0.297	297	30	101.01010101010101	870	2929.2929292929293	29	29.0	29	0	0.0
