thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670400314236E9	1670400314236	1.670400314448E9	1670400314448	0.212	212	30	141.50943396226415	600	2830.1886792452833	20	20.0	20	0	0.0	1.670400314236E9	1670400314236	1.670400314454E9	1670400314454	0.218	218	30	137.61467889908258	600	2752.293577981651	20	20.0	20	0	0.0
