thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670395065887E9	1670395065887	1.670395066237E9	1670395066237	0.35	350	30	85.71428571428572	1473	4208.571428571428	49	49.1	50	0	0.0	1.670395065887E9	1670395065887	1.670395066244E9	1670395066244	0.357	357	30	84.03361344537815	1473	4126.050420168068	49	49.1	50	0	0.0
