thread_number	writer_start_time	writer_start_time_ms	writer_end_time	writer_end_time_ms	writer_time	writer_time_ms	writer_msg_count_total	writer_msg_count_rate	writer_msg_bytes_total	writer_msg_bytes_rate	writer_msg_size_min	writer_msg_size_max	writer_msg_size_avg	writer_error_count_total	writer_error_count_rate	reader_start_time	reader_start_time_ms	reader_end_time	reader_end_time_ms	reader_time	reader_time_ms	reader_msg_count_total	reader_msg_count_rate	reader_msg_bytes_total	reader_msg_bytes_rate	reader_msg_size_min	reader_msg_size_max	reader_msg_size_avg	reader_error_count_total	reader_error_count_rate
0	1.670400372595E9	1670400372595	1.670400372919E9	1670400372919	0.324	324	30	92.5925925925926	1471	4540.123456790123	49	49.03333333333333	50	0	0.0	1.670400372595E9	1670400372595	1.670400372928E9	1670400372928	0.333	333	30	90.09009009009009	1471	4417.417417417417	49	49.03333333333333	50	0	0.0
